reference,hypothesis,bleu_score,rouge1_score,rouge2_score,rougeL_score
Okay. Do you smoke or have you ever in the past?,That is good. I am going to make a note here. Any history of smoking?,0.0,0.07692307692307691,0.0,0.07692307692307691
Excellent!,Thank you for the information.,0.0,0.0,0.0,0.0
What are you taking?,"Hm, isn't there a simpler way to do this?",0.0,0.0,0.0,0.0
"Yes, sir.","Yeah, I'm going over your list right now and you're not on anything that'll make you bleed out like thinner medications.",0.0,0.0,0.0,0.0
No let me check the chart then.,"Nah, that's okay. I'm able to see everything here and we went over the list already.",0.0625,0.08,0.0,0.08
You are not on any blood thinners right?,"Okay, that's wrapped up then.",0.0,0.0,0.0,0.0
Okay great.,Thank you for the information.,0.0,0.0,0.0,0.0
"Good afternoon, sir, before we begin, how old are you?","What's up, friend? How are you doing?",0.09306272250443651,0.33333333333333326,0.125,0.33333333333333326
"Good, and what race do you identify with?","Thank you, please, tell me what happened.",0.12383969996431167,0.26666666666666666,0.0,0.13333333333333333
"Great, so how did you get hurt?","Yeah, what happened at work?",0.0,0.0,0.0,0.0
Where did you feel the pop?,Where in your left leg?,0.1637461506155964,0.1818181818181818,0.0,0.1818181818181818
What treatments have you had for this knee so far?,"So, I see they put you in a posterior splint.",0.1,0.20000000000000004,0.0,0.10000000000000002
"Good, thank you, and welcome.",Thank you for the information.,0.0,0.4000000000000001,0.25,0.4000000000000001
"Can you tell me more about your son, ma'am?",How is he doing at school? Are there any improvements?,0.0,0.0,0.0,0.0
What do they say?,How is his speech and language development coming along?,0.0,0.0,0.0,0.0
What kind of problems is he having?,I see he's having a hard time with repetitive questioning.,0.0,0.2222222222222222,0.0,0.2222222222222222
What about his interactions with his classmates?,How is he doing with socializing at school?,0.125,0.13333333333333333,0.0,0.13333333333333333
How is his mood?,Should I be concerned?,0.0,0.0,0.0,0.0
Is he still asking a lot of questions in class?,How was his behavior at the school visit?,0.0,0.0,0.0,0.0
Are there any other unusual behaviors you've seen?,That's great. Is this his whole collection of toys? I see some old ones in here that don't look new. It seems that he has an interest in collecting them again.,0.0,0.0,0.0,0.0
"I see, what are his plans for the summer, will he be in classes?","Ah, I see. That's great. What're your plans for the summer concerning his social skills?",0.3333333333333333,0.5161290322580646,0.27586206896551724,0.45161290322580644
"I see here as well that A B C D has referred him to two psychologists for functional behavioral analysis, is that correct?","Sounds good. Well, I also talked to A B C D about referring him to two psychologists who can do a functional behavioral analysis.",0.4583333333333333,0.5957446808510638,0.4,0.5531914893617021
"Good, be sure to follow up with them please.",How are the tremors?,0.0,0.0,0.0,0.0
Has he been taking his Zoloft?,Good so lessening in tremoring in both hands since discontinuation of Zoloft. And he is now currently taking Abilify at seven point five milligrams?,0.08333333333333333,0.2,0.0,0.13333333333333333
"I see, how has he responded to stopping taking the Zoloft?","Okay, anything else I should know?",0.07243303475117971,0.11764705882352942,0.0,0.11764705882352942
"Hm so it looks like you saw your cardiologist last week, correct?",Have you ever had coronary angiography done?,0.06993452279385044,0.10526315789473685,0.0,0.10526315789473685
How did your visit go?,Any history of coronary artery disease or any mauor surgeries related to this?,0.0,0.0,0.0,0.0
I'm glad to hear that it went well. Does heart disease run in your family?,"Oh, wow.",0.0,0.0,0.0,0.0
I see. I asked the tech to do a quick E K G on you and it looks normal so that's good news.,Thank you for the information.,0.010929488978917028,0.13793103448275862,0.0,0.06896551724137931
Are you on any meds?,Are you on any daily medications?,0.6666666666666666,0.7272727272727272,0.6666666666666665,0.7272727272727272
I am asking for the EHR.,"No, that Is good. I just wanted to cofirm.",0.1111111111111111,0.13333333333333333,0.0,0.13333333333333333
"Ok, let me update it here.","Alright, thank you for the information.",0.0,0.0,0.0,0.0
Thanks.,Stay safe,0.0,0.0,0.0,0.0
"Hello, ma'am. I see you brought your baby daughter in today. Is she a new patient?",Hi there! Good morning! Can you tell me wee bit about the primary condition for which you are here today?,0.05,0.1081081081081081,0.0,0.1081081081081081
"Before we begin, could you verify her age and ethnicity, please?","Nice to meet you! And who is the patient today? Mom, can you also tell me about her past history?",0.1,0.19354838709677416,0.0,0.12903225806451613
Thank you. How did you hear about our dermatology office?,"Thank you. So, you were sent here by another clinic for a consult. Where are you from?",0.17647058823529413,0.22222222222222224,0.08,0.22222222222222224
I see. Do you have a report from the A B C Practice?,"Oh, okay, let me take a look. Mom can you tell me what treatment she has received from them?",0.15789473684210525,0.18749999999999997,0.0,0.125
"Thank you. It looks like she has a history of this atopic eczema, correct?",Thank you. It says here that she was given Elidel.,0.26812801841425576,0.3333333333333333,0.18181818181818185,0.3333333333333333
Did they provide you with any medication?,How long was she on this? And is she still using it?,0.0,0.0,0.0,0.0
It looks like they gave you an Elidel cream. How often do you apply it to her rashes?,Looks like it has been six months and twice a day for application.,0.10472498435744391,0.1935483870967742,0.06896551724137931,0.1935483870967742
Is it effective?,Okay and the reason I ask is because the cream seems to have stopped working on the affected area.,0.0,0.09090909090909091,0.0,0.09090909090909091
Do you know the name of the oil?,Which one?,0.0,0.0,0.0,0.0
"Oh, I see. The Johnson's Baby oil. That's a good brand. Well, your daughter seems to be well-developed and has good health. She looks her age. We can see what else can help with her rashes.","I see. It's Johnson's Baby Oil. And yeah, that will make sense. This can make the skin drier. She's a well developed baby.",0.1482356357303438,0.46153846153846156,0.19047619047619047,0.3384615384615385
Did you have any known allergies?,Any known allergies?,0.24525296078096154,0.6666666666666666,0.5714285714285715,0.6666666666666666
"Yes, thank you for that, sir. Did they screen patient?",Is there any issue till now?,0.0,0.0,0.0,0.0
Okay.,"That's good, and did you started taking vaccine for that?",0.0,0.0,0.0,0.0
"Don't worry, we will do what we can okay. Firstly, let me check if they did some hepatitis B shots on you. Okay looks like you had three shots of hep B and Tetanus is up to date with all others. Antibodies are showing, which is good.","You should go for series of three shots. Then get the titers drawn, that will show the antibody count, and you are safe forever. Did patient being up to date with their tetanus, mumps and all?",0.20464277087177757,0.4047619047619048,0.09756097560975609,0.21428571428571427
"Yes, I can see that your liver function test were normal at eighteen and hepatitis C and H I V, both were negative. We took these labs on February seventh. You do not have any local signs of infection, right? Except acute intestinal problem?","Yes, your tests are all normal, let me check the file. Your liver enzyme is just eighteen. So, it's perfect. It's normal. Your hep C and H I V are negative.",0.16966989877699531,0.3116883116883117,0.13333333333333336,0.28571428571428575
Let me look at your exam.,"Hm, Let me do the abdominal exam. Ok, that looks pretty normal. Don't worry we will run some more tests for your intestinal issues. Let me see your other test results. Getting fever?",0.12121212121212122,0.25,0.052631578947368425,0.2
"Abdomen is fine, no fever and no swellings. That's great.","No, so your full report is here.",0.09306272250443651,0.2222222222222222,0.0,0.1111111111111111
How are you feeling?,"I wonder if she's having some sort of musculoskeletal weakness, maybe.",0.0,0.0,0.0,0.0
Oh I am so sorry.,Oh.,0.0,0.33333333333333337,0.0,0.33333333333333337
Hello. How are you doing today?,Can you tell me anything significant about your medical history?,0.1,0.125,0.0,0.125
I see. Does cancer run in your family?,Cancer?,0.0,0.2222222222222222,0.0,0.2222222222222222
Do you have anyone that lives at home with you?,Are you married?,0.03232398928813501,0.15384615384615383,0.0,0.15384615384615383
"Do you use ethanol, tobacco or illicits?",And how long have you and your husband been living here?,0.09090909090909091,0.1111111111111111,0.0,0.1111111111111111
"Lets talk about your family history, does anyone else in your family have cancer?","Hi there! So, what's your family medical history?",0.11809163818525367,0.2608695652173913,0.09523809523809525,0.2608695652173913
"Oh, I am sorry to hear that!",Are there any other medical conditions that run in your family?,0.0,0.1111111111111111,0.0,0.1111111111111111
Anything else?,The most dominant medical condition that runs in my family is adult onset diabetes.,0.0,0.0,0.0,0.0
"Were your family members young when they were diagnosed, or did they develop it later in life?","Oh, wow.",0.0,0.0,0.0,0.0
"Ah, yes. They had adult onset diabetes mellitus.",Thank you for the information,0.0,0.0,0.0,0.0
"Good morning, young man. Is this your mother?","Is Alex your only child, sir? I notice that you are with your son today in-",0.125,0.16666666666666666,0.0,0.16666666666666666
"Good, nice to mee you. Can you tell me more about your son, please?","Wonderful, so, how did the fracture happen, dad? And how has Alex's recovery been?",0.0,0.0,0.0,0.0
"How did the fracture heal? Generally, children heal very well.",Has he had any complications during the healing process?,0.09942659075715218,0.2105263157894737,0.0,0.2105263157894737
"Yes, I see now, there's an ulnar nail pretty prominently visible under the skin, did he have surgery for this?",I see that did register with our office notes.,0.09819160943670244,0.2,0.07142857142857144,0.2
"We'll have to, even though its early.","Indeed, there is some shortening in both his ulna and radius.",0.0,0.0,0.0,0.0
"After that, we'll put him back in a cast for about another three weeks. We'll evaluate him and see how he's doing.",We'll put him in another cast for about three weeks.,0.301194211912202,0.6111111111111112,0.35294117647058826,0.5555555555555556
"The risk of infection is overall very low, honestly its less than one percent. We use antibiotics to control for infection the entire time. Other risks include bleeding, changes in sensation in most of the extremity, or need for longer casting. I would not worry too much about these risks. I have not seen anything bad happen before.","Historically, it is a one percent risk. I use antibiotics to mitigate this risk. Infection can result in the need for a longer cast, but this is rare. Necrosis and amputation are risks of a long standing infection, but these and other associated risks are rare.",0.23446390361500094,0.4038461538461538,0.13725490196078433,0.2884615384615385
"Yes, he won't feel a thing.","Absolutely. Would you like me to explain the associated risks of anesthesia, sir?",0.0,0.0,0.0,0.0
Does she take any medicine?,Do you have a list of medications that I can have a look at? Do you take insulin?,0.05555555555555555,0.08695652173913045,0.0,0.08695652173913045
Do you mind if I take a look as well?,Thank you. This is very helpful,0.0,0.125,0.0,0.125
How is your two week old newborn son doing today?,How old is your child?,0.2943035529371539,0.5333333333333333,0.15384615384615383,0.4
"Great, what brings you in for a visit today?","Wonderful. Looking at the foreskin, it seems like he doesn't have any significant issues. Any complaints for the baby>?",0.05263157894736842,0.06896551724137932,0.0,0.06896551724137932
"Other than the foreskin, which appears to not be out of the ordinary upon exam, does he have any other problems?",Thank you for the information.,0.008152440795673243,0.07692307692307693,0.0,0.07692307692307693
Are you aware of any medical issues running in your family?,Hi Nick. Can you tell me a bit about your family?,0.2727272727272727,0.2727272727272727,0.10000000000000002,0.2727272727272727
Do you smoke?,Mm hm. Do you know how old your dad is now?,0.18181818181818182,0.28571428571428575,0.16666666666666669,0.28571428571428575
How much would you use to smoke before?,How heavy of a smoker were you?,0.12383969996431167,0.26666666666666666,0.0,0.26666666666666666
What did you used to do for a living?,Thank you for the information. What is your occupation?,0.3333333333333333,0.3333333333333333,0.0,0.2222222222222222
"Don't worry, I will help you.",Can you tell me a little more about the baby?,0.0,0.11764705882352941,0.0,0.11764705882352941
How old is he?,How old is your son?,0.6,0.6666666666666665,0.5714285714285715,0.6666666666666665
You gave him medication?,Has he been seen for this fever?,0.0,0.0,0.0,0.0
He takes Zyrtec as well right?,"He is also taking Zyrtec, yes?",0.16666666666666666,0.5,0.20000000000000004,0.5
Okay. Is the fever constant throughout the day or it fluctuates?,How is he taking the fever? What are his numbers?,0.09048374180359596,0.28571428571428564,0.10526315789473685,0.28571428571428564
Have you checked it?,Has it gone above one hundred point four?,0.0,0.16666666666666666,0.0,0.16666666666666666
"Ha, that tends to happen?",Is there anything else that he is doing?,0.125,0.15384615384615385,0.0,0.15384615384615385
His tooth is coming out.,That might be of concern to you?,0.0,0.0,0.0,0.0
Yeah. How about any diarrhea or vomiting?,Looks like he is cutting a tooth.,0.0,0.0,0.0,0.0
Cough?,He does not have that or this is his first tooth?,0.0,0.0,0.0,0.0
Have you seen any change in the color of his mucous that is coming out of his nose?,Okay. How are his secretions from his nose?,0.10743929882257128,0.23076923076923078,0.08333333333333333,0.23076923076923078
Is he eating well? He seems hungry?,Okay. Is he eating and drinking?,0.423240862445307,0.4615384615384615,0.3636363636363636,0.4615384615384615
Did you ever have any surgery?,Any surgery ever?,0.0,0.6666666666666666,0.28571428571428575,0.4444444444444444
What was it about?,Do you remember the surgery?,0.0,0.0,0.0,0.0
Anything else?,Is there anything else you can think of?,0.0,0.4,0.25,0.4
"Good morning, Miss XYZ.","How are you doing, young lady?",0.0,0.0,0.0,0.0
"So, I hear from my nurses you have F C R tendinitis. Have you seen another doctor for this?",I see you were seen by Doctor A B C for your F C R Tendinitis.,0.36270023920392513,0.5142857142857142,0.1818181818181818,0.34285714285714286
"That stands for flexor carpi radialis, it's a tendon in your forearm that has become inflamed.","It is inflammation in your wrist. Your C T scans show inflammation present in you wrist. It is often treated with physical therapy, splinting, and pain control may consist of nonsteroidal anti-inflammatory drugs.",0.06060606060606061,0.11764705882352942,0.04081632653061225,0.11764705882352942
"You're very welcome, my dear. So, you don't have his reports, but do you remember how this has been treated in the past?","Also Doctor A B C mentioned you have received two cortisone shots, is that correct?",0.0782194959346709,0.1,0.0,0.1
"I see. So, what do you do for fun? Do you have any hobbies?",That's good and have you been playing you guitar like before?,0.20762737819005644,0.23076923076923075,0.0,0.15384615384615383
Does this make the pain worse?,"Oh okay, but does it bother your wrist?",0.0,0.14285714285714288,0.0,0.14285714285714288
I see. Do you take anti-inflammatories when the pain gets bad?,"Overall, how would you rate your wrist discomfort on a scale of one to ten. Ten being the most discomfort.",0.1,0.125,0.0,0.125
And does diabetes run in your family?,Anyone in your family with diabetes?,0.28216057496353797,0.6153846153846153,0.3636363636363636,0.4615384615384615
I am sorry.,Sorry to hear that.,0.0,0.28571428571428575,0.0,0.28571428571428575
Where is the pain?,Is this the result of one of your many injuries?,0.1,0.28571428571428575,0.0,0.28571428571428575
"I have your chart notes from Doctor X Y Z from several years ago. I see that you have been treated for heroin use. Are you using heroin again, sir?",Does your heroin use help with the pain?,0.015981965301676893,0.15789473684210528,0.05555555555555555,0.15789473684210528
"Hello, miss how can I help today? Do you mind stating your age and ethnicity for documentation purposes?",What seems to be the problem?,0.0,0.0,0.0,0.0
Is it tender when I touch the area? Have you had any fever?,Did you experience any fever?,0.12113791079679323,0.33333333333333337,0.125,0.33333333333333337
Have you ever had surgery in the past?,"Hello, so tell me do you have any medical conditions?",0.1,0.22222222222222224,0.0,0.11111111111111112
"So, there's no history of gallbladder or appendix removal, or joint replacements?",Thank you for the information.,0.0,0.0,0.0,0.0
"No, I've never had any of that done.",It looks like you're responding well to the treatments.,0.0,0.0,0.0,0.0
What is your living status? Do you live alone or with your family?,What's your living arrangement?,0.052699612280932166,0.33333333333333337,0.125,0.33333333333333337
Who all is there in your family?,How many siblings do you have?,0.0,0.0,0.0,0.0
Have you been in contact with anyone who is sick?,That's amazing.,0.0,0.0,0.0,0.0
"So, I am looking at your x ray here.",You have got X Rays of his shoulder?,0.0,0.23529411764705882,0.13333333333333333,0.23529411764705882
"Yes so, we have a two view of you shoulder. I am not seeing any bone abnormalities or any degenerative changes, so no wear and tear.",Relax everything is fine we do not see any abnormalities in his bones. There is also no significant sign of degenerative changes in bones.,0.26834628760021934,0.4,0.12499999999999997,0.27999999999999997
"Yes, it is normal.","Yes, it is normal.",1.0,1.0,1.0,1.0
"How old are you, sir?","Hello, sir. How're you?",0.0,0.6,0.0,0.4000000000000001
"Welcome to A B C D General Hospital, what seems to be the problem today, sir?","Um, don't worry sir, it's just a routine question. I need to confirm some demographic details before I start the treatment process.",0.09090909090909091,0.2,0.0,0.15
"Yes, looking at these x rays, the arthritis is in your M P J of the big toe.","Yes, it's more commonly known as arthritis.",0.029678312449085826,0.15384615384615383,0.0,0.15384615384615383
Has this pain been getting worse?,Is this something that has been going on for a long time?,0.16666666666666666,0.3333333333333333,0.0,0.2222222222222222
"Actually, there's surgical options available.",I think that sure ari could help. Do you have any interest in that?,0.0,0.0,0.0,0.0
Welcome to the clinic. Let start with your medical history.,Has your Parkinson's worsened since we last spoke?,0.09735009788392561,0.10526315789473685,0.0,0.10526315789473685
Can you tell me if you ever had chronic issues? Like any illnesses?,When was the last surgery?,0.0,0.0,0.0,0.0
"Hello, miss. How are you doing today?",Why don't you tell me more about the patient as you see her?,0.07692307692307693,0.09523809523809523,0.0,0.09523809523809523
"Of course! Before I talk about any procedures with you, I have to ask a few questions. Do you currently smoke?","Sure, I'm looking at your papers, and you totally appear to be fifty seven years old.",0.09145195361833022,0.15789473684210528,0.0,0.15789473684210528
Great. Have you ever had a skin disease?,"tobacco, right?",0.0,0.0,0.0,0.0
Perfect. I'm just going to examine your face really quick.,Any history of other skin conditions?,0.0,0.0,0.0,0.0
"After examining your face, it looks like your submandibular region and mid-face region are predominantly full. Your nasolabial folds are prominent.",Like rosacea or acne or anything?,0.0,0.07142857142857144,0.0,0.07142857142857144
"Good afternoon, ma'am, I see you're a new patient with us.","Good afternoon ma'am. You are a new patient, correct?",0.26691246763893595,0.6956521739130435,0.4761904761904762,0.6956521739130435
"Well, welcome. Before we get started, how old are you?",Great. What seems to be the problem today?,0.0,0.0,0.0,0.0
"Thank you, what seems to be the problem today.","Well, that's not old.",0.0,0.0,0.0,0.0
How long have you been dealing with this pain?,How long have you had pain in your right hip?,0.4,0.5263157894736842,0.35294117647058826,0.5263157894736842
Is the pain getting worse?,Where exactly is your pain? Can you point to it for me?,0.0,0.23529411764705882,0.0,0.23529411764705882
Can you show me where the pain is?,"Once again, how long has the pain been in the right hip?",0.16666666666666666,0.2,0.1111111111111111,0.2
Do any activities bother your hip?,Does it hurt when you walk?,0.0,0.0,0.0,0.0
Have you seen another doctor for this pain?,"Today, are you going to be seeking evaluation, or have you tried anything that I should know about?",0.05555555555555555,0.15384615384615383,0.08333333333333333,0.15384615384615383
"How old are you, ma'am, twenty?","Good morning, ma'am. Remind me, what brings you in to see me today?",0.0,0.2857142857142857,0.10526315789473684,0.19047619047619047
"I see here that you have a herniated disc at T eight T nine, does that sound familiar?","Sorry, what was the problem?",0.0,0.0,0.0,0.0
How have you managed this?,"I see, your most recent imaging shows a herniated nucleus pulposus at T eight to nine.",0.0,0.0,0.0,0.0
Has this helped at all?,"At this point, it would be beneficial to operate, since these conditions generally worsen with time. What do you think?",0.05,0.16000000000000003,0.0,0.08000000000000002
Do you have any chronic diseases that you think I should know about?,Hi how are you?,0.0,0.11764705882352941,0.0,0.11764705882352941
"Anything like high blood pressure, diabetes, depression, or arthritis. Do any of those ring any bells?","Well, this just means that it is not curable, but treatable.",0.0,0.0,0.0,0.0
"We have a fifty eight year old female who was allegedly in her typical healthy state until four o'clock P M on January eighth, nineteen ninety three when she suddenly became blind.","Hello, what brings you here today?",0.0,0.0,0.0,0.0
Did she experience any slurred speech or other neurological symptoms?,How old are you ma'am? And what is your gender?,0.0,0.0,0.0,0.0
"She complained of tongue numbness and slurred speech in conjunction with vision loss. She explained that her vision improved slightly on her way to the local E R. She noticed severe blurring right before arrival, but the vision problems worsened shortly after.",Right. Tell me your symptoms from the beginning.,0.001783029238624907,0.08,0.0,0.08
Is this the first time she had experienced any of these symptoms?,Oh yeah. So she was doing her normal day anded until four you know January eight ninety three and then suddenly she went blind.,0.041666666666666664,0.05555555555555555,0.0,0.05555555555555555
"Yes. While being evaluated, she became unresponsive. She wasn't responding to deep noxious stimuli.",Did she have any other symptoms?,0.04393285635262112,0.09523809523809522,0.0,0.09523809523809522
Did they transfer her?,"Yeah, her vision was blurring really badly, and she also was finding it hard to speak due to a concept of slurry and her tongue was also feeling so numb and tingling in a way.",0.0,0.05128205128205128,0.0,0.05128205128205128
Yes. She was transferred to U I H C. Her symptoms improved markedly upon her arrival.,Could you describe the vision loss? Was it gradual or sudden? And which eye has it affected? And was some part of her vision missing?,0.08,0.09756097560975609,0.0,0.09756097560975609
"So tell me something, does depression or depression like symptoms run in your family?",Has depression run in your family?,0.2196642817631056,0.5,0.33333333333333337,0.5
I see.,Thank you for the information.,0.0,0.0,0.0,0.0
"Has your E coli improved since your last visit, ma'am?","Hello, how are you?",0.0,0.0,0.0,0.0
"You were taking the Macrobid, correct?",What happened?,0.0,0.0,0.0,0.0
What complications did you have?,"Oh, did you finish the entire prescription?",0.2857142857142857,0.3333333333333333,0.2,0.3333333333333333
"Since stopping the medicine, have these symptoms gone away?",Are you still experiencing a rash or hives?,0.0,0.0,0.0,0.0
Do you have any pain with urination or blood in your urine?,"Are you currently experiencing any dysuria, gross hematuria, fever, or chills?",0.24902746807698065,0.2608695652173913,0.0,0.2608695652173913
What about fever or chills?,How frequently are you using the bathroom in the daytime?,0.0,0.0,0.0,0.0
"Good, how many times a day do you urinate?",Do you have to wake up to use the bathroom the middle of the night?,0.06666666666666667,0.16666666666666669,0.09090909090909091,0.16666666666666669
Are you controlling your urine well?,How is your stress incontine-,0.1637461506155964,0.1818181818181818,0.0,0.1818181818181818
Are you familiar with the results of this renal ultrasound from August fifth two thousand eight?,"Good! Your last urine culture showed. coli, and that was ... By the way?",0.061919849982155835,0.06896551724137931,0.0,0.06896551724137931
"Basically, yes. There's nohydronephrosis, masses, or stones.","Yes, no evidence of a stone or anything. Your bladder mass and stone were also fine. We reviewed the renal ultrasound from August fifth, two thousand and eight. Everything looked normal there, too.",0.030303030303030304,0.24390243902439024,0.0,0.14634146341463414
"I hear that you've had E coli few times, once in November of two thousand seven, and then in May and July of two thousand eight.","So your last cultures, I have here, were November two thousand and seven, May, seven two thousand and eight, then July seven two thousand and eight, and they all showed E. coli.",0.34375,0.5084745762711864,0.10526315789473684,0.37288135593220334
Tylenol?,"What medications do you take, ma'am?",0.0,0.0,0.0,0.0
Okay. What other medications do you take?,Anything else that I should know?,0.0,0.0,0.0,0.0
Okay I see Norvasc and Lanoxin too.,Does the Lisinopril upset your stomach?,0.0,0.0,0.0,0.0
"Yes, I see, Diovan and Atenolol.","So, the folic acid is the only thing that's in the system and it's coming out. Could be that the folic acid is from the multivitamins that you've been taking?",0.03333333333333333,0.05128205128205128,0.0,0.05128205128205128
"Hello nurse, who do we have here today?","Good afternoon, sir. Welcome to the clinic.",0.0,0.0,0.0,0.0
"This is a thirty-seven-year-old, left-handed male. He visited us one month ago for headaches, nausea, and vomiting. His exams from that time showed no evidence of bowel obstruction and he was released home.","Hm, let me check your chart real quick. We saw you for a five ah, almost two months ago and you presented with headache, nausea and vomiting. Is that correct?",0.21112873087505724,0.3283582089552239,0.12307692307692307,0.23880597014925373
"Was there any improvement after your discharge, sir?","Yes, I do remember you. You are the doctor that released me. Before you release me, you wanted to confirm there is no bowel obstruction. That sounds right.",0.03571428571428571,0.05555555555555556,0.0,0.05555555555555556
What problems are you facing now?,Did you ever go see a doctor after the first visit?,0.09090909090909091,0.11764705882352942,0.0,0.11764705882352942
How would you describe your headaches?,Do you feel pulsing in your head?,0.2857142857142857,0.30769230769230765,0.0,0.30769230769230765
Your headache starts from which part of your head?,Where do you primarily feel them?,0.0,0.0,0.0,0.0
What else do you feel along with your headaches?,"Other than headaches, do you ever experience blurred vision, nausea, vomiting, photophobia, or phonophobia?",0.14285714285714285,0.2608695652173913,0.09523809523809525,0.17391304347826086
"I discussed with him about any blind spots, positive visual phenomena, weakness, numbness, tingling or double vision or any speech disorder, but he denies everything.","Do you see shadows, flashing lights when your nuclear in the back hurts?",0.0,0.0,0.0,0.0
How about your weight?,"Do you feel weak or experience any loss in speech, double vision etc.?",0.0,0.0,0.0,0.0
Today his weight is one hundred and fifty four pounds.,And what is it today?,0.07357588823428847,0.4,0.0,0.13333333333333333
"How are you eating habits in the last, let's say, one month?",A hundred and fifty four. Your weight has been fluctuating quite a bit lately.,0.0,0.0,0.0,0.0
"Good morning, ma'am. Are you married?","How's your health, ma'am?",0.0,0.30769230769230765,0.1818181818181818,0.30769230769230765
"That's great, do you have stairs in your home?",That's great! I'm sure he's a big help to you.,0.1,0.34782608695652173,0.1904761904761905,0.34782608695652173
"Great, well, how are you feeling today?","Good, do you smoke, or drink?",0.14108028748176898,0.15384615384615383,0.0,0.15384615384615383
What about your husband?,"And your daily exercises, how's that coming along?",0.125,0.15384615384615383,0.0,0.15384615384615383
"That's great, do you smoke?",Been keeping up with them?,0.0,0.0,0.0,0.0
"What about alcohol, do you drink?",Why haven't you been keeping up with them?,0.125,0.13333333333333333,0.0,0.13333333333333333
Do you exercise?,"I see here that your exercise routine was put on hold, correct?",0.0,0.13333333333333333,0.0,0.13333333333333333
Why aren't you still doing this?,Ma'am are you working?,0.15163266492815836,0.16666666666666666,0.0,0.16666666666666666
I see. What do you do for a living?,I see.,0.0301973834223185,0.3636363636363636,0.2222222222222222,0.3636363636363636
What does this entail?,"Right, so I'm required to walk a lot due to my extensive responsibilities.",0.0,0.0,0.0,0.0
Do you like to travel?,Any recent travel to any foreign destination?,0.14285714285714285,0.3333333333333333,0.0,0.16666666666666666
Have you travelled outside the country recently?,Where all have you been?,0.13406400920712788,0.3333333333333333,0.2,0.3333333333333333
That's great.,Thank you for the information.,0.0,0.0,0.0,0.0
Any chest pain or shortness of breath?,Any blood in your family?,0.13406400920712788,0.16666666666666666,0.0,0.16666666666666666
How about bladder and bowel issues?,How about any stomach or digestion issues?,0.42857142857142855,0.4615384615384615,0.1818181818181818,0.4615384615384615
Any excessive or unstoppable bleeding issues?,Anyone in your family was diagnosed with bleeding disorders?,0.1111111111111111,0.13333333333333333,0.0,0.13333333333333333
Oh.,That's good to know.,0.0,0.0,0.0,0.0
Tell me about your family medical history.,"Everyone has some medical history. Before we start the examination, I want to know about your family history. So, tell me what about any conditions runs in the family?",0.20689655172413793,0.3888888888888889,0.23529411764705882,0.2222222222222222
Do you know what kind of cancer she passed from?,What kind?,0.0,0.33333333333333337,0.19999999999999998,0.33333333333333337
What about your fathers' medical history?,Oh! Okay.,0.0,0.0,0.0,0.0
Any other siblings or just your sister?,What about your brother? Did anybody had cancer with him?,0.1,0.11764705882352941,0.0,0.11764705882352941
Any allergies to any drugs?,Do you happen to be allergic to any medications.,0.2222222222222222,0.2857142857142857,0.16666666666666666,0.2857142857142857
Do you smoke cigarettes?,Do you smoke or drink alcohol?,0.5,0.6,0.5,0.6
How about alcohol?,"So, no smoking and no alcohol currently, right?",0.0,0.18181818181818182,0.0,0.18181818181818182
Never?,"Okay, thank you for the information.",0.0,0.0,0.0,0.0
"Good afternoon, and who is this with you today?","Good morning, miss, how are you today?",0.32206169703226534,0.375,0.14285714285714288,0.375
"Do you have any major medical conditions that I should know about, ma'am?","Hello, nice to meet you. How can I help you today, miss?",0.15334073577155388,0.15384615384615383,0.0,0.15384615384615383
"Okay, thank you. So, what brings you in for a visit today?","I see, and what seems to be the problem, miss?",0.0818730753077982,0.0909090909090909,0.0,0.0909090909090909
Do you ever pee on yourself because of this?,"And does this result in any accidents or incontinence, miss?",0.0,0.10526315789473685,0.0,0.10526315789473685
Has this problem been getting worse?,"How long have you been experiencing this, miss?",0.125,0.28571428571428575,0.0,0.14285714285714288
What medications have you taken for this?,"Okay, do you take anything for it?",0.2857142857142857,0.2857142857142857,0.0,0.2857142857142857
Have you had any improvement with that?,"How much of Enablex do you take, miss?",0.125,0.13333333333333333,0.0,0.13333333333333333
Has the nursing home done a voiding diary?,"I would like for you to do a voiding diary, write down every time you go and any accidents.",0.10526315789473684,0.22222222222222218,0.16,0.22222222222222218
"Are you having any blood in the urine, or pain with urination?",Are you having any painful or difficult urination?,0.45489799478447507,0.7000000000000001,0.33333333333333326,0.6
How about fever or chills?,And what about bloody urine?,0.2,0.20000000000000004,0.0,0.20000000000000004
What about bowel issues?,Are you having any chills or fever?,0.0,0.0,0.0,0.0
"Okay, and I'm looking at the results of your urodynamics from April of two thousand eight, which we did in the office.",And why is that?,0.0,0.07407407407407408,0.0,0.07407407407407408
"Well, it shows significant detrusor instability with involuntary urinary incontinence and low bladder volumes, and the cystoscopy was unremarkable, which is good.","Well, that test measures the amount of pressure in your bladder, and how much stability there is as well. It can also show low volumes of your bladder.",0.17857142857142858,0.36000000000000004,0.041666666666666664,0.2
Do you have any medical conditions or illnesses?,"So, just to confirm, you still use your inhaler from when you had asthma as a kid?",0.058823529411764705,0.07999999999999999,0.0,0.07999999999999999
"Good afternoon, sir, did you just have your forty first birthday?","How are you doing, sir?",0.060238842382440407,0.25000000000000006,0.0,0.12500000000000003
